TSRW10,MATS5se,nN,AXp-7d,NaasC,Xc-5dv,Xch-5dv,GATS4dv,AXp-4d,AATSC5are,nHBAcc,ATSC5are,ATSC5se,piPC10,AXp-3d,PEOE_VSA5,SlogP_VSA10,GGI4,SlogP_VSA1,SMILES,Lambda max (nm),Solvent,lumo,Bandgap
65.4470064,0.148027111,5,0.033213688,6,0.286358842,0,0.899927089,0.119977064,0.021201693,8,2.862228551,2.07052726,7.60124615,0.183158273,10.22850025,28.43693137,1.866666667,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=CC=C(S(C)(=O)=O)C=C2[N+]([O-])=O,517.3,Acetone,-2.62485,2.91111
71.09674633,-0.028515633,4,0.033871385,4,0.120179146,0.06846532,1.126321221,0.12242737,-0.002023526,5,-0.200329097,-0.084998809,7.663180126,0.186384665,10.22850025,16.50633103,1.075555556,4.899909731,CCN(CC)C1=CC=C(/N=N/C2=NC(C=CC=C3)=C3S2)C(C)=C1,517.4,Acetone,-2.43404,2.67012
65.0633708,-0.009008937,5,0.034339531,6,0.088424488,0,1.062272378,0.125393949,0.000181818,7,0.024,-0.087507375,7.553745336,0.18907276,10.22850025,22.7495451,1.626666667,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=C(C#N)C=C(C(OCC)=O)C=C2,517.4,Acetone,-2.56235,2.91136
76.17229521,0.262229992,5,0.029064666,2,0.165386711,0.03125,0.609789898,0.112962911,0.04166432,6,4.041439063,2.267573143,7.246991549,0.17810418,0,5.687386275,2.282222222,10.21669833,O=C(N/1)C(/C(C(O)=O)=C\C2=CC=C(N(C)C)C=C2)=C(C#N)C1=C(C#N)/C#N,517.4,DMF,-2.59813,2.90115
79.77044456,0.164468945,6,0.034003525,6,0.060300566,0.061237244,0.810772275,0.120914159,0.018090076,10,2.297439612,1.584713723,7.330732812,0.193331939,20.42586387,22.1937173,1.765555556,10.63357721,O=C(CSC(S1)=NN=C1/N=N/C2=C(NC(C)=O)C=C(NC3CCCCC3)C(C)=C2)OC,517.43,Acetone,-2.47708,2.96792
79.58970853,-0.024931933,5,0.032357434,7,0.294035653,0.06846532,0.795770122,0.117793674,-0.004669556,8,-0.588364,-0.278428117,7.567216402,0.176935454,10.22850025,22.0632408,2.015555556,10.63357721,CC1=NSC(/N=N/C2=C(C=C(C(C)=C2)NC3CCCCC3)NC(C)=O)=C1S(=O)(O)=O,517.49,Acetone/H2O/TEA,-2.63826,2.81658
79.36324743,-0.090150324,7,0.036046075,5,0.055901699,0.061237244,1.111963922,0.129418403,-0.011043486,10,-1.4908706,-0.95052337,7.199818366,0.193701709,20.42586387,26.98825449,1.303333333,15.53348694,CCSC(S1)=NN=C1/N=N/C2=C(NC(C)=O)C=C(N(CC)CCOC(NCC)=O)C=C2,517.5,Acetone,-2.19059,2.98626
80.91138495,0.090863481,7,0.035933753,8,0.060300566,0.061237244,0.900737226,0.122791432,0.009701705,10,1.164204557,0.73126788,7.57214927,0.192298833,20.42586387,22.1937173,1.756666667,15.37044016,CC1=CC(/N=N/C2=NN=C(SCC#N)S2)=C(NC(C)=O)C=C1NCC3=CC=C(OC)C=C3,517.55,Acetone,-2.48097,3.01645
62.57025429,-0.028432641,4,0.028816039,6,0.344250665,0,1.040130549,0.114352141,-0.00552355,5,-0.905862157,-0.269694755,7.549313069,0.176658425,0,22.7495451,2.333333333,4.899909731,CCN(C(C)(C)CC1C)C2=C1C=C(/N=N/C3=CC=C([N+]([O-])=O)C=C3)C(C)=C2,517.7,Acetone,-2.63148,2.83788
89.88186393,0.102451248,8,0.027391361,9,0.250995568,0.056818363,0.953730134,0.111033393,0.008433347,9,1.315602081,1.232434814,8.247256894,0.171694692,15.32718206,22.7495451,2.613888889,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=C3C(C(N(CC)C3=O)=O)=C(Br)C=C2SC4=NNC=N4,517.7,Acetone,-2.57036,2.69711
87.6705619,0.042494174,7,0.035910855,5,0.101545246,0.117138943,1.014045739,0.125072976,0.003745512,12,0.580554321,0.628362986,7.323459455,0.190105171,20.42586387,22.1937173,1.428333333,10.21669833,CCN(CCOC(C)=O)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=NN=C(SCCN3C(CCC3=O)=O)S2,517.7,Acetone,-2.08551,2.44594
58.5907652,-0.090679273,2,0.023182284,6,0.248202568,0,1.066681922,0.09507881,-0.002451803,4,-0.242728472,-0.706351062,8.782107387,0.159929813,0,5.687386275,2.96,10.8760555,O=C1N(C)C2=CC=C(NC)C3=C2C(C4=CC=CC=C4C3=O)=C1Cl,517.71,Acetone,-2.89162,2.46397
79.7812316,0.109197484,7,0.035208939,8,0.060300566,0.061237244,0.853429454,0.121806063,0.009676425,9,1.1031125,0.667259716,7.551088334,0.191852595,20.42586387,22.1937173,1.716666667,10.63357721,CC1=CC(/N=N/C2=NN=C(SCC#N)S2)=C(NC(C)=O)C=C1NCC3=CC=C(C)C=C3,517.71,Acetone,-2.49251,2.99661
89.04807844,0.007258966,6,0.03552367,6,0.125169059,0.129702563,1.176870556,0.123042242,0.00565904,13,0.667766697,0.144551359,7.385797799,0.188295369,31.76264975,16.50633103,1.405555556,34.45719576,ClC1=C(/N=N/C2=NN=C(S2)SCCS(=O)([O-])=O)C=CC(N(CCSC3=NC4=C(S3)C=CC=C4)CC)=C1.[Na+],517.71,Acetone/H2O/TEA,-1.96526,2.49616
80.87288997,0.111054074,6,0.034196164,6,0.060300566,0.061237244,0.850443954,0.123725694,0.009528759,10,1.267325,1.081202148,7.342455512,0.191317477,20.42586387,22.1937173,1.765555556,10.63357721,O=C(CSC(S1)=NN=C1/N=N/C2=C(NC(C)=O)C=C(NC3CCCCC3)C(C)=C2)OCC,517.88,Acetone,-2.34392,3.05345
80.22210393,-0.040229896,2,0.021922151,11,0.425598915,0,0.906781795,0.098012703,0.000758091,8,0.136456401,-0.629747682,9.624171042,0.162024719,0,11.37477255,4.271111111,10.05365156,O=C1C2=CC=CC=C2C3=C(C(OCC)=O)C(OC)=NC4=C(S(C5=CC=CC=C5)(=O)=O)C=C(NC6=CC=C(C)C=C6)C1=C34,517.9,DMF,-2.76187,2.56039
63.91115592,0.155243954,1,0.026560117,7,0.13768692,0,0.765210249,0.108220586,0.021842658,6,2.992444137,2.013199419,7.691813774,0.172748673,0,5.687386275,2.826666667,5.316788604,O=C(C1=C2C=CC=C1)C3=C(C(O)=CC(NCC4CCC(CO)CC4)=C3O)C2=O,517.9,Acetone,-2.96369,2.41781
89.67137812,-0.004503056,8,0.032602114,7,0.135362208,0.089188093,1.051634952,0.116042176,-0.002783904,11,-0.403666073,-0.049806427,7.488153606,0.180193251,20.42586387,22.1937173,1.685555556,10.21669833,CCN(CCN1C(C(C=CC=C2)=C2C1=O)=O)C(C=C3)=CC(NC(C)=O)=C3/N=N/C4=NN=C(SCC#N)S4,517.9,Acetone,-2.2162,2.36732
95.03739511,-0.106895642,4,0.028657332,10,0.578331548,0,0.999670963,0.115059992,-0.013057141,8,-4.269685185,-2.25826963,7.874572762,0.176890436,0,20.96384692,4.373333333,21.26715442,O=C(C1=C2C(NCC(C)OC(NC(C)(C)C3=CC(C(C)=C)=CC=C3)=O)=CC=C1)C4=C(C=CC=C4NCC(C)OC(NC(C)(C)C5=CC(C(C)=C)=CC=C5)=O)C2=O,518,DMF,-2.61236,2.74792
55.47087682,0.076800098,1,0.026704435,6,0.180347169,0,1.042062783,0.103997934,0.003527052,4,0.250420661,0.509682488,7.445983255,0.166810507,0,5.687386275,2.173333333,5.316788604,O=C(C1=C2C=CC=C1)C3=C(C(Br)=CC=C3NCCO)C2=O,518,DMF,-2.58023,2.92893
79.79556319,-0.040687016,2,0.026016768,11,0.269741445,0,1.090575516,0.107724886,-0.003180143,3,-0.664649859,-0.482137345,9.500824472,0.170881221,0,22.7495451,3.391111111,23.04061037,CC1=CC=CC(C)=C1NC2=CC3=[O+]C4=CC(NC5=C(C)C=CC=C5C)=CC=C4C(C6=CC=CC=C6C(O)=O)=C3C=C2.[Cl-],518,MeOH,-2.93246,2.70816
70.18553912,0.132291798,6,0.034580192,5,0.055901699,0.061237244,0.823070781,0.126201198,0.012937961,7,1.280858188,0.798954037,6.988759063,0.190233628,20.42586387,22.1937173,1.098333333,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=NN=C(I)S2,518,Acetone,-2.14127,3.1832
79.67767752,0.09561498,7,0.035107896,7,0.060300566,0.061237244,1.021374509,0.122695661,0.008005349,9,0.88859375,0.568887432,7.536347272,0.195950788,20.42586387,22.1937173,1.525555556,10.63357721,CC1=CC(/N=N/C2=NN=C(SCC#N)S2)=C(NC(CC)=O)C=C1NCC3=CC=CC=C3,518.04,Acetone,-2.41454,2.88594
81.35814604,-0.034009031,6,0.032090032,11,0.118605592,0,0.957193817,0.119079095,-0.003774895,8,-0.653056898,-0.487047321,8.224716309,0.184178307,10.22850025,22.7495451,2.782222222,10.21669833,CC1=CC(C#N)=C(/N=N/C2=CC=C(N(CC3=CC=C(C(O)=O)C=C3)CC4=CC=C(C(O)=O)C=C4)C=C2NC(C)=O)C(C#N)=C1,518.1,DMF,-2.60691,2.63365
72.2153509,0.063462152,5,0.033861793,8,0.124906914,0,1.0882563,0.121478412,0.002212768,8,0.316425889,0.905111258,7.743323906,0.190159576,10.22850025,28.43693137,2.168888889,10.21669833,ClC1=CC([N+]([O-])=O)=CC=C1/N=N/C2=C(NC(C)=O)C=C(N(CC)CC3=CC=C(C(OC)=O)C=C3)C=C2,518.1,Acetone,-2.52617,2.62235
86.61225804,0.015798991,7,0.033101797,7,0.055901699,0.061237244,0.95494734,0.122977857,0.001321272,9,0.188941857,0.105864853,7.841517492,0.189911738,20.42586387,22.1937173,1.685555556,10.21669833,O=C(NC(C=C(N(CC1=CC=CC=C1)CC2=CC=CC=C2)C=C3)=C3/N=N/C4=NN=C(SCCC#N)S4)C,518.1,Acetone,-2.33309,2.49196
81.98258373,0.173872542,6,0.034194568,6,0.055901699,0.061237244,0.868574359,0.12298328,0.018335974,10,2.47535651,1.752490366,7.499838257,0.194046657,20.42586387,22.1937173,1.694444444,10.21669833,O=C(CSC(S1)=NN=C1/N=N/C2=C(NC(C)=O)C=C(N(CC3=CC=CC=C3)CC)C=C2)OC,518.18,Acetone,-2.49842,3.0311
68.49370016,0.136164683,4,0.028278377,7,0.555703223,0,0.935003298,0.111390881,0.008079554,6,1.527035797,1.908561923,7.840189993,0.171691472,10.22850025,22.7495451,2.924444444,10.21669833,ClC1=CC(S(C)(=O)=O)=CC=C1/N=N/C2=CC3=C(N(CC)C(C)(C)CC3C)C=C2NC(C)=O,518.2,Acetone,-2.75958,2.62717
89.81031137,-0.028742289,3,0.033260488,8,0.215229199,0.076546554,1.07385691,0.117694189,-0.008385956,12,-1.23273551,-0.87775372,7.711353123,0.189037795,21.56528613,16.37585453,2.269444444,34.45719576,CC1=C(SC(/N=N/C2=CC=C(C=C2)N(CC3=CC=C(C=C3)Cl)CCOS(=O)([O-])=O)=C1C(OC)=O)C(OC)=O.[Na+],518.2,Acetone/H2O,-2.42969,2.56438
81.92578579,-0.080031216,3,0.031761908,7,0.252496998,0.076546554,0.979969982,0.114878397,-0.02283245,11,-3.036715912,-2.29490318,7.462107237,0.183139602,21.56528613,16.37585453,2.518333333,34.45719576,CC1=C(SC(/N=N/C2=C(C=C(C=C2)N(CS(=O)([O-])=O)CC)C)=C1C(OC)=O)C(OC)=O.[Na+],518.2,Acetone/H2O,-2.70132,2.23703
85.25518414,-0.009214368,2,0.03196559,4,0.146986713,0.025515518,0.782759273,0.116827672,0.002516602,8,0.427822413,-0.150867527,7.742591891,0.182256911,0,5.687386275,1.704444444,4.899909731,CC1=C(/C=C2C(C3=CC=CC=C3)=C(C#N)C(O/2)=O)C=CC(N(CCOC(C)=O)CCOC(C)=O)=C1,518.3,CH2Cl2/Acetone,-2.51607,2.52178
59.84261075,-0.016132588,4,0.032136417,6,0.167380762,0,1.114029978,0.117424905,-0.002609346,5,-0.326168221,-0.127536098,7.435585502,0.183693227,0,22.7495451,1.751111111,4.899909731,CC1=CC(N(CC)C(C)CC2)=C2C=C1/N=N/C3=CC=C([N+]([O-])=O)C=C3,518.3,Acetone,-2.62433,2.86882
79.53202732,-0.10810403,3,0.032871753,6,0.230666027,0.076546554,0.969916405,0.118199712,-0.03696496,11,-3.918285764,-2.735681764,7.379281186,0.185649733,21.56528613,16.37585453,2.007222222,34.45719576,CC1=C(SC(/N=N/C2=CC=C(C=C2)N(CS(=O)([O-])=O)C)=C1C(OC)=O)C(OC)=O.[Na+],518.3,Acetone/H2O,-2.67858,2.32451
73.66476868,-0.014725899,5,0.034857697,6,0.054278145,0.061237244,1.049782537,0.124816805,-0.002354485,8,-0.287247134,-0.086466537,7.092859419,0.193578361,20.42586387,16.50633103,1.534444444,10.05365156,CCSC(S1)=NN=C1/N=N/C2=C(C)C=C(NC(C)CCCC)C(OC)=C2,518.35,Acetone,-2.41414,3.06701
74.79289586,-0.046800722,7,0.035651568,6,0.060300566,0.061237244,1.037453146,0.12480726,-0.00785042,9,-0.777191536,-0.268811667,7.191170449,0.192249047,20.42586387,22.1937173,1.454444444,10.63357721,CC1=CC(/N=N/C2=NN=C(SCC#N)S2)=C(NC(CCC)=O)C=C1NCC,518.36,Acetone,-2.3351,3.02118
72.50585771,0.061735758,7,0.036570786,6,0.060300566,0.061237244,0.922309985,0.121969657,0.003555577,9,0.309335204,0.337644,7.146772179,0.188939494,20.42586387,22.1937173,1.454444444,10.63357721,CCNC(C(C)=C1)=CC(NC(C)=O)=C1/N=N/C2=NN=C(SCC#N)S2,518.39,Acetone,-2.32705,3.05269
75.64902764,0.122386521,5,0.032866258,9,0.111018025,0,0.980194683,0.121183148,0.009678616,7,1.519542675,1.580237134,8.014108364,0.188738022,10.22850025,28.43693137,2.28,14.95356129,ClC1=CC([N+]([O-])=O)=CC=C1/N=N/C2=CC=C(N(CC3=CC=C(OC)C=C3)CC4=CC=CC=C4)C=C2NC(C)=O,518.4,Acetone,-2.58418,2.64472
60.49389863,0.247698024,1,0.025140102,7,0.13768692,0,0.792427027,0.10624255,0.030777867,5,3.231676085,2.316450878,7.707441967,0.168260342,0,5.687386275,2.595555556,5.316788604,O=C(C1=C2C=CC=C1)C3=C(C(O)=CC(NC4CCCCC4)=C3O)C2=O,518.5,Acetone,-3.02049,2.37769
90.79758573,-0.104415632,4,0.032839658,7,0.215229199,0.076546554,1.111385573,0.121937572,-0.018567878,12,-2.952292593,-1.835210044,7.711604932,0.18594146,21.56528613,16.37585453,2.078333333,11.05045608,CC1=C(SC(/N=N/C2=CC=C(C=C2)N(CC3=CC=CC=C3)CCOS([O-])(=O)=O)=C1C(OCC)=O)C(OCC)=O.[NH4+],518.55,Acetone/H2O,-2.42716,2.51478
74.01148685,-0.026375923,5,0.034229829,6,0.054278145,0.061237244,1.052807837,0.123373261,-0.002998117,8,-0.332791003,-0.143997622,7.167086101,0.189980893,20.42586387,16.50633103,1.445555556,10.05365156,CCSC(S1)=NN=C1/N=N/C2=C(C)C=C(NC3CCCCC3)C(OC)=C2 ,518.57,Acetone,-2.50927,3.00855
58.21113097,-0.053110087,2,0.024800038,7,0.209352735,0,0.870351513,0.100977777,-0.012599133,5,-0.995331488,-0.476875564,7.671273548,0.163122259,0,11.37477255,2.764444444,10.45576234,O=C(C1=C2C=CC=C1)C3=C(C(NS(C)(=O)=O)=CC(Br)=C3N)C2=O,518.6,Acetone,-2.86061,2.51269
65.36365191,-0.061216023,2,0.024294333,9,0.326706759,0,0.963364681,0.103986452,-0.010511219,5,-1.114189256,-0.609345008,8.018563725,0.169369286,0,11.37477255,3.106666667,10.45576234,O=C(C1=C2C=CC=C1)C3=C(C(NS(C4=CC=C(C)C=C4)(=O)=O)=CC(Br)=C3N)C2=O,518.7,Acetone,-2.82369,2.5761
80.8605253,0.161947894,7,0.034232743,6,0.055901699,0.061237244,0.809392138,0.122507908,0.013392658,9,1.700867537,1.356453933,7.493595607,0.18989334,20.42586387,22.1937173,1.694444444,15.95036581,CCN(CC1=CC=CC=C1)C(C=C2)=CC(NC(C)=O)=C2/N=N/C3=NN=C(SCC(N)=O)S3,518.73,Acetone,-2.37768,2.96353
60.49389863,0.219295875,1,0.025140102,8,0.13768692,0,0.93581097,0.10624255,0.026371806,5,2.215231717,1.79032964,8.018285845,0.168260342,0,11.37477255,2.595555556,5.316788604,O=C(C1=C2C=CC=C1)C3=C(C(O)=CC(NC4=CC=CC=C4)=C3O)C2=O,518.8,Acetone,-3.00488,2.36526
75.13103672,0.023622016,6,0.034790964,6,0.038275755,0.061237244,1.116683137,0.123897472,0.003996296,11,0.3237,0.229702854,7.123017857,0.190340791,20.42586387,22.1937173,1.454444444,15.78731903,NC1=CC(NC(C)=O)=C(/N=N/C2=NN=C(S2)SCCS(O)(=O)=O)C=C1OC,518.8,DMF,-2.22284,2.46706
70.51210621,0.129005349,2,0.028168408,8,0.127147084,0,0.995010892,0.113257249,0.006890412,4,1.054233,0.86817812,7.93938161,0.176266448,0,11.37477255,2.195555556,10.63357721,O=C(C1=C2C(NCCC3=CC=CC=C3)=CC=C1)C4=C(C=CC=C4NCCC5=CC=CC=C5)C2=O,518.83,DMF,-2.72248,2.40628
83.08054696,0.119654833,6,0.03437751,6,0.055901699,0.061237244,0.905153962,0.125617733,0.00980727,10,1.382825,1.21683325,7.509746141,0.192125681,20.42586387,22.1937173,1.694444444,10.21669833,CCN(C1=CC(NC(C)=O)=C(/N=N/C2=NN=C(S2)SCC(OCC)=O)C=C1)CC3=CC=CC=C3,518.84,Acetone,-2.32562,3.0258
114.412279,0.033598422,4,0.028688634,16,0.644054476,0,0.98699624,0.113185567,-0.002732911,12,-1.002978516,1.028813586,8.637234786,0.177652665,0,32.33861947,5.76,21.26715442,O=C(C1=C2C(NC3=CC=C(Br)C=C3C(OCCOC(NC(C)(C)C4=CC=CC(C(C)=C)=C4)=O)=O)=CC=C1)C5=C(C=CC=C5NC6=CC=C(Br)C=C6C(OCCOC(NC(C)(C)C7=CC(C(C)=C)=CC=C7)=O)=O)C2=O,519,DMF,-2.58299,2.62381
65.49244389,-0.018364018,2,0.027709756,6,0.127147084,0,0.875269729,0.110378877,-0.003401333,8,-0.472785332,-0.267431617,7.670486823,0.176276835,0,11.37477255,2.213333333,10.63357721,O=C(C1=C2C(NCCOCCO)=CC=C1)C3=C(C=CC=C3NCCOCCO)C2=O,519,DMF,-2.77699,2.47984
72.03751656,-0.05594785,2,0.029164707,6,0.127147084,0,0.796331476,0.115011283,-0.008157554,10,-1.443887102,-1.086662638,7.679771402,0.183188382,0,11.37477255,2.213333333,10.63357721,O=C(C1=C2C(NCCOCCOCCO)=CC=C1)C3=C(C=CC=C3NCCOCCOCCO)C2=O,519,DMF,-2.59957,2.54616
94.4221157,0.005948676,2,0.028021105,5,0.139388482,0.048337291,0.913898391,0.10975001,0.005734342,9,1.020712875,0.102992733,8.863577082,0.176163475,0,5.687386275,2.256666667,4.899909731,CCN(C1=CC=C(C=C1)/C=C2OC(C(C3=NC4=C(O3)C=CC(C(OC)=O)=C4)=C/2C5=CC=CC=C5)=O)CCOC(C)=O,519,CH2Cl2,-2.71606,2.51552
88.40108094,0.01575218,1,0.02731305,5,0.414259833,0.025515518,0.813341623,0.105635668,0.004481706,7,1.02182902,0.303771398,8.071794366,0.169503463,0,5.687386275,3.367222222,4.899909731,CC(CC(C)C1=C2C=C(C)C(/C=C3OC(C(C(OC)=O)=C/3C4=CC=CC=C4)=O)=C1)(C)N2CCOC(C)=O,519,CH2Cl2,-2.86095,2.57116
80.59455518,0.065300345,7,0.035815927,5,0.104014222,0.061237244,1.116364584,0.125322754,0.007343856,11,0.962045152,0.668814222,7.247392146,0.197637754,20.42586387,22.1937173,1.383333333,10.21669833,CCN(CCOC(C(C)C)=O)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=NN=C(SCC#N)S2,519.1,Acetone,-2.33155,2.40886
70.11111094,-0.009312651,6,0.035877078,6,0.054278145,0.061237244,1.118088935,0.123921837,-0.007279127,9,-0.575051019,-0.045939053,7.04253199,0.192224171,20.42586387,16.50633103,1.294444444,10.05365156,CC(C=C(NCC)C(OC)=C1)=C1/N=N/C2=NN=C(SCC#N)S2,519.1,Acetone,-2.40088,3.11623
64.21937044,0.077801601,5,0.03402429,6,0.275222957,0,0.948235654,0.122003373,0.009828588,7,1.287545081,0.78706198,7.60124615,0.185631625,10.22850025,22.7495451,1.746666667,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=CC=C(S(C)(=O)=O)C=C2C#N,519.1,Acetone,-2.43706,2.90016
77.12038817,0.06997687,8,0.033412168,6,0.103977323,0.025,0.92213254,0.120606321,0.007223434,8,0.91015264,0.516235366,7.57214927,0.180997381,10.22850025,23.01049811,1.793333333,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=NC(C#N)=C(C#N)N2CC,519.1,Acetone,-2.57291,2.95972
76.37128675,-0.06776051,6,0.032838131,6,0.084757176,0.061237244,1.096217472,0.119992725,-0.007473793,10,-0.979066864,-0.729633364,7.231445277,0.188755899,20.42586387,16.50633103,1.814444444,14.77574642,CCSC(S1)=NN=C1/N=N/C2=C(C)C=C(N(CCS(N)(=O)=O)CC)C(OC)=C2,519.12,Acetone,-2.40004,2.95769
89.05391502,0.011920269,8,0.035175303,7,0.310840166,0.061237244,0.951012284,0.122071307,0.003921622,11,0.741186578,0.158227376,7.429261165,0.187275472,20.42586387,27.88110358,2.005555556,14.52191433,CC(NC(C=C(N(CC)CCN(S(C)(=O)=O)C1=CC=C(C)C=C1)C=C2)=C2/N=N/C3=NN=C(SCCC#N)S3)=O,519.2,Acetone,-2.18955,2.42482
68.69696704,0.074241551,5,0.03694316,7,0.14666227,0,1.205795998,0.128450299,-0.000716504,6,-0.096727978,0.792590043,7.381385138,0.195018496,5.114250126,22.7495451,1.577777778,10.21669833,ClC1=CC([N+]([O-])=O)=CC=C1/N=N/C2=CC=C(N(CC)CCNC(C3=CC=CC=C3)=O)C=C2C,519.3,Acetone,-2.25161,3.05864
96.42488487,0.048829496,11,0.026605689,10,0.242840208,0.085685877,0.918948711,0.110484059,0.006097286,12,1.060927788,0.63885804,8.555232317,0.17283944,20.42586387,22.7495451,2.483888889,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=C(SC3=NNC=N3)C=C(C(N(CC)C4=O)=O)C4=C2SC5=NNC=N5,519.3,Acetone,-2.34533,2.4525
79.50387929,0.133486829,10,0.035242753,7,0.088511024,0.056818363,0.957348395,0.126896006,0.013118427,9,1.456145405,0.756645173,7.394953972,0.191960183,15.32718206,17.32311183,1.353333333,4.899909731,CCN(CCSC1=NNC=N1)C(C=C2)=CC(C)=C2/N=N/C3=NC(C#N)=C(C#N)N3,519.37,CH2Cl2,-2.4133,2.88976
64.84399418,0.051564539,4,0.037493206,6,0.129651924,0,0.950833,0.130009945,0.001094678,7,0.154349584,0.663617,7.299712904,0.198890019,5.114250126,22.7495451,1.466666667,4.899909731,ClC1=CC([N+]([O-])=O)=CC=C1/N=N/C2=CC=C(N(CC)CCOCCOCC)C=C2C,519.4,Acetone,-2.56894,2.91307
68.67344673,0.075009322,6,0.034821671,8,0.093169499,0,1.103542782,0.125707209,0.003886306,6,0.540196528,0.556068442,7.881819513,0.192282607,5.114250126,34.12431765,1.808888889,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C(C=C2)=CC(C)=C2/N=N/C3=CC=C(Cl)C=C3,519.4,Acetone,-2.38493,2.66217
64.0290021,0.053872753,5,0.036028494,7,0.116793312,0,1.240136138,0.130322285,-7.09E-05,5,-0.008291598,0.249052938,7.753516245,0.195666547,5.114250126,28.43693137,1.417777778,4.899909731,CC(C=C(N(CC)CC)C=C1)=C1/N=N/C(C(Cl)=C2)=CC=C2/N=N/C3=CC=CC=C3,519.4,Acetone,-2.23721,2.64455
88.91341957,-0.046356118,3,0.031785709,9,0.252496998,0.076546554,1.123425352,0.117270795,-0.007127163,8,-1.161727534,-0.521535764,7.948959123,0.185968568,21.56528613,16.37585453,2.420555556,4.899909731,CC1=C(C(OC)=O)SC(/N=N/C2=C(C)C=C(N(CC3=CC=CC=C3)CC4=CC=CC=C4)C=C2)=C1C(OC)=O,519.4,Acetone,-2.54374,2.75783
76.06047051,0.05817624,7,0.033963442,6,0.048096682,0.061237244,1.008104068,0.119187911,0.002512527,9,0.278890542,0.36050436,7.270943341,0.191442732,20.42586387,22.1937173,1.654444444,10.63357721,CC(C)NC(C(CC)=C1)=CC(NC(CC)=O)=C1/N=N/C2=NN=C(SCC#N)S2,519.45,Acetone,-2.45678,2.87922
74.91277488,0.041049173,7,0.03432689,6,0.048096682,0.061237244,0.870854387,0.119910622,0.000198297,9,0.020821224,0.250065667,7.252585349,0.185874497,20.42586387,22.1937173,1.654444444,10.63357721,CC(C)NC(C(CC)=C1)=CC(NC(C)=O)=C1/N=N/C2=NN=C(SCC#N)S2,519.47,Acetone,-2.49676,3.02049
59.80863718,-0.123478072,2,0.023047498,6,0.242233483,0,1.02164498,0.094828794,-0.016192002,5,-1.764928255,-1.115838648,8.842493037,0.155835263,0,5.687386275,3.16,11.29293437,O=C1N(C)C2=CC=C(N)C3=C2C(C4=CC=CC=C4C3=O)=C1C(C)=O,519.5,Acetone,-2.92685,2.49382
62.72038326,0.132819948,5,0.037423232,6,0.129651924,0,1.06597611,0.127444235,0.008671981,6,1.04930976,1.42193101,7.310633711,0.195181531,5.114250126,22.7495451,1.466666667,10.21669833,ClC1=CC([N+]([O-])=O)=CC=C1/N=N/C2=CC=C(N(CC)CCNC(C)=O)C=C2C,519.5,Acetone,-2.41495,2.98008
81.04073663,0.040988699,3,0.028581487,7,0.382948654,0.088388348,1.088878317,0.109729753,0.002570006,7,0.488301123,0.473669121,7.667728402,0.173131191,21.56528613,16.37585453,2.891111111,4.899909731,CC1CC(C)(C)N(CCO)C2=C1C=C(/N=N/C3=C(C(OCC)=O)C=C(CC)S3)C(C)=C2,519.6,Acetone,-2.85075,2.70125
87.49789411,-0.162976825,3,0.02389814,8,0.501807037,0.06846532,1.095424568,0.103677792,-0.026246871,8,-3.64831502,-1.761672556,8.753816728,0.164609186,11.33678588,5.687386275,3.195555556,5.733667477,O=C(C1=C2C=CC=C1)C3=C(C(SC4=NC5=C(C=CC=C5)S4)=CC(S(N6CCCCC6)(=O)=O)=C3N)C2=O,519.7,Acetone,-2.67024,2.79149
49.27803168,0.30693772,0,0.027122608,4,0.211636278,0,1.006733538,0.105532381,0.064855875,4,2.075388,1.69663788,5.993805555,0.176708238,0,0,1.911111111,0,O=C1C(Cl)=C(C(C2=C(O)C=CC(O)=C21)=O)Cl,519.7,Acetone,-2.39405,3.00086
61.66551757,0.062014863,5,0.034801031,6,0.082786104,0,0.861957269,0.127266593,0.013281309,6,1.487506655,0.78533839,7.393916727,0.187580173,5.114250126,32.82734642,1.506666667,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=CC=C([N+]([O-])=O)C(F)=C2,519.7,Acetone,-2.42353,2.96011
94.56687921,-0.016505992,6,0.032821102,8,0.069790588,0.061237244,1.097047338,0.122018479,-0.005573538,13,-0.897339695,-0.434951107,7.950348211,0.190444994,20.42586387,22.1937173,2.036666667,39.77398437,O=C(C)NC1=C(/N=N/C2=NN=C(S2)SCCS(=O)([O-])=O)C=CC(N(CC3=CC=C(C=C3)C(OC)=O)CC4=CC=CC=C4)=C1.[Na+],519.71,Acetone/H2O,-2.27946,2.44188
